,region_id,year,id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,W_lg_nonagri_predicted,W_lg_agri_predicted,W_lg_gdppc_predicted,W_lg_totalgdp_predicted,W_lg101214,W_urban_population,W_total_population,W_emp_agri,W_emp_ind,W_emp_ser,W_emp_agri_gr,W_emp_nonagri,W_emp_nonagri_gr,W_agri_gdp,W_nonagri_gdp,W_non_agri_share,W_agri_gdp_empgr,W_nonagri_gdp_empgr,W_ln_total_population,W_urban_pop_percent
2542,149,2013,410100,郑州市,4.8927841,8.3853025,11.012506,2992,4547,410000,Henan (province),8.4670534,4.9731097,11.083386,8.4969816,8.7376776,4656688.5,8734928.0,0.16,58.5,41.34,0.02,99.839996,-0.02,144.47546,4755.4824,0.97051495,2.8895092,-95.10965,15.982841,0.53311127,5.0,3.0,35.0,2.0,2.0,28.0,1.0628172,1.2159947,1.0588806,7.1882274285714285,5.251804742857143,10.438411514285715,7.333430028571428,8.565847742857143,1205307.08,5485203.142857142,0.7085714257142857,50.891427714285705,48.40000028571429,-0.15000000142857145,99.29142857142857,0.15000000142857145,237.72892599999994,1421.8269828571426,0.8661420857142856,-19.33988058571429,69.44672771428576,15.395313285714284,0.2543868657142857
2543,149,2014,410100,郑州市,4.9444575,8.4639168,11.083898,2993,4918,410000,Henan (province),8.5263376,4.9986382,11.14559,8.5552874,8.7289,4730562.0,8774402.0,0.15000001,57.32,42.529999,-0.0099999998,99.849998,0.0099999998,148.21118,5045.9316,0.97146571,-1.4821118,50.459316,15.98735,0.53913212,5.0,3.0,35.0,2.0,2.0,28.0,1.0620193,1.2124609,1.0581677,7.234444814285713,5.2788837285714285,10.486523642857144,7.376823757142857,8.553502414285713,1235268.3328571427,5509883.257142857,0.6257142871428572,51.19000014285713,48.18428542857143,-0.08285714145714283,99.37428728571429,0.08285714145714283,244.95666442857146,1488.4552214285713,0.8685241242857141,-27.792851671428572,133.324888,15.39981014285714,0.2588740528571429
2544,149,2015,410100,郑州市,4.9937916,8.5387011,11.151837,2994,5289,410000,Henan (province),8.5710573,5.0516253,11.18047,8.6002436,8.725132,4784246.0,8850780.0,0.079999998,55.5,44.419998,-0.07,99.919998,0.07,156.27625,5276.7061,0.97123563,-10.939337,369.36942,15.996017,0.54054511,5.0,3.0,35.0,2.0,2.0,28.0,1.0612599,1.2091525,1.0575229,7.260507114285714,5.3221056142857135,10.500819928571428,7.405251699999999,8.537916585714285,1250173.3257142857,5557826.257142857,0.6699999985714286,49.19000085714285,50.14142885714285,0.044285716,99.33142957142856,-0.042857144571428585,255.6083411428571,1526.7517714285714,0.8665270642857142,8.389189699999996,-121.70939271428577,15.408478571428569,0.25984027285714284
2545,149,2016,410100,郑州市,5.0411758,8.6103048,11.216944,2995,5660,410000,Henan (province),8.6117659,5.0686274,11.217689,8.6402779,8.7231541,4806528.0,8889971.0,0.12,52.810001,47.07,0.039999999,99.879997,-0.039999999,158.95599,5495.9453,0.97189057,6.3582397,-219.83781,16.000435,0.54066861,5.0,3.0,35.0,2.0,2.0,28.0,1.0605303,1.2060314,1.0569255,7.287345457142856,5.3368503,10.522360657142855,7.429944042857141,8.537898885714284,1258423.3657142855,5582427.471428571,0.57,49.63857114285714,49.791428857142854,-0.10000000171428572,99.43000042857142,0.09857142714285715,259.1335901428571,1566.8338142857142,0.8682881085714286,-40.756065642857145,199.22863999999998,15.412894285714286,0.2605168942857143
2546,149,2017,410100,郑州市,5.0871439,8.6794577,11.279906,2996,6031,410000,Henan (province),8.6667023,5.0260587,11.256632,8.6925993,8.715951,4910280.0,8916564.0,0.11,52.389999,47.5,-0.0099999998,99.889999,0.0099999998,152.33144,5806.3203,0.97443527,-1.5233144,58.063202,16.003422,0.55069196,5.0,3.0,35.0,2.0,2.0,28.0,1.0598222,1.2030596,1.0563611,7.366044599999999,5.299564142857142,10.586165000000001,7.493585028571427,8.5153632,1260951.4285714284,5607883.128571428,0.7128571442857142,48.237142285714285,51.04714271428571,0.1428571427142857,99.28428542857142,-0.14571428568571426,249.76137942857142,1699.3060999999998,0.8811795371428572,47.9714437,-353.72058414285715,15.417712428571427,0.25830577857142856
2547,149,2018,410100,郑州市,5.132297,8.7468939,11.341416,2997,6402,410000,Henan (province),8.7106037,5.0651674,11.291353,8.7363787,8.7025776,4963660.5,8951388.0,0.090000004,49.52,50.400002,-0.02,99.919998,0.029999999,158.40697,6066.9043,0.97455436,-3.1681392,182.00713,16.007318,0.55451292,5.0,3.0,35.0,2.0,2.0,28.0,1.0591302,1.2002058,1.0558195,7.425133585714285,5.332504471428572,10.637151,7.549449171428571,8.504034814285713,1273258.5842857142,5629447.485714285,0.6942857285714286,44.42000028571428,54.88571371428571,-0.01857142854285714,99.30571528571427,0.021428571428571425,257.770799,1804.2434285714282,0.8839690685714287,-8.665420657142857,41.929168428571444,15.421573,0.2598948314285714
2548,149,2019,410100,郑州市,5.1770854,8.8133154,11.402109,2998,6773,410000,Henan (province),8.730094,5.0976901,11.322465,8.7562027,8.67276,5033553.5,8983254.0,0.07,43.25,56.68,-0.02,99.93,0.0099999998,163.64348,6186.3091,0.97422916,-3.2728696,61.863091,16.010872,0.56032628,5.0,3.0,35.0,2.0,2.0,28.0,1.0584515,1.1974437,1.0552939,7.444811442857143,5.375671042857142,10.668169999999998,7.571660999999999,8.493541642857142,1284862.922857143,5649494.485714285,0.7014285841428571,42.322857428571425,56.977142714285705,0.007142857057142855,99.29999871428569,-0.005714285599999999,268.60369428571425,1837.3485142857144,0.8817475428571429,0.325247514285714,-8.102083142857143,15.425126714285712,0.26150404714285713
2549,149,2020,410100,郑州市,5.2217908,8.8793335,11.462493,2999,7144,410000,Henan (province),8.7180204,5.1885214,11.338714,8.7469187,8.6539984,4954819.5,9020307.0,,,,,,,179.20338,6112.0679,0.97151554,,,16.01499,0.54929608,5.0,3.0,35.0,2.0,2.0,28.0,1.0577826,1.1947486,1.0547839,7.449513228571428,5.461259785714286,10.702595714285714,7.586318557142857,8.49027177142857,1385287.1242857142,5664334.3,,,,,,,293.6787925714285,1851.327457142857,0.8731607542857142,,,15.428057428571426,0.27402081714285714
2550,150,2004,410200,开封市,4.8242583,5.8544436,9.2623119,3003,1197,410000,Henan (province),5.7043219,4.7952352,9.1317377,6.0428576,8.6743994,1059318.9,4774388.5,1.09,32.18,66.730003,-0.25999999,98.910004,0.25999999,120.93282,300.16187,0.71281326,-31.442532,78.042084,15.378777,0.2218753,8.0,8.0,15.0,3.0,5.0,12.0,0.9710362,0.98106176,1.187993,6.0667539999999995,4.233047525,9.472848175,6.24351275,8.423684375,1516197.62,5077669.075,1.3375,44.044999749999995,54.61499975,0.0725000025,98.66000199999999,-0.0774999975,77.61940375,601.5293174999999,0.841612725,0.5554635000000001,-44.704394625000006,15.2362155,0.321481535
2551,150,2005,410200,开封市,4.8884134,5.9628124,9.3610163,3004,1568,410000,Henan (province),5.8752513,4.8409495,9.2809381,6.1794028,8.6741323,1068812.5,4801836.5,1.26,32.16,66.580002,0.17,98.739998,-0.17,126.58949,356.11414,0.73774904,21.520214,-60.539402,15.384509,0.22258411,8.0,8.0,15.0,3.0,5.0,12.0,0.97136146,0.98101002,1.1845765,6.2496253,4.2768581,9.63553815,6.40776515,8.421733275,1534684.7325,5106863.225,1.0574999999999999,46.4675,52.474999499999996,-0.28000000075,98.94249925,0.28250000025,81.142064,741.8117975,0.8569152824999999,-42.64949885,111.2610395,15.24194775,0.323281945
2552,150,2006,410200,开封市,4.9524965,6.070806,9.4593954,3005,1939,410000,Henan (province),6.0808392,4.885901,9.4733,6.3452954,8.6734762,1116432.4,4831491.5,1.1900001,33.419998,65.379997,-0.07,98.800003,0.059999999,132.40971,437.39609,0.76762307,-9.2686796,26.243765,15.390666,0.23107406,8.0,8.0,15.0,3.0,5.0,12.0,0.97167706,0.98095185,1.1812769,6.472726125,4.32761515,9.84784395,6.608256449999999,8.420585625,1600803.9024999999,5134952.65,1.1249999975,46.1850005,52.68999975,0.06749999775000001,98.875,-0.06750000300000002,85.24900749999999,929.825235,0.875745475,14.376316700000002,-19.030982749999996,15.24714275,0.33710539500000003
2553,150,2007,410200,开封市,5.0163155,6.1778297,9.556921,3006,2310,410000,Henan (province),6.1639099,4.983634,9.5417023,6.4317927,8.6730165,1152540.4,4860638.5,0.92000002,29.879999,69.199997,-0.27000001,99.080002,0.28,146.004,475.28275,0.76499742,-39.421082,133.07916,15.396681,0.23711707,8.0,8.0,15.0,3.0,5.0,12.0,0.97198266,0.9808839,1.1781018,6.559623475,4.416038875,9.919462374999998,6.6938566,8.420139075,1633831.1600000001,5165256.525,1.0775,46.18249975,52.739999749999996,-0.0474999997,98.92250075000001,0.0474999997,93.442941,1008.55952,0.8766341049999999,-1.8450717275000006,33.451437874999996,15.253047500000001,0.3424648675
2554,150,2008,410200,开封市,5.0795131,6.2833152,9.653101,3007,2681,410000,Henan (province),6.296216,5.0815535,9.6642237,6.5561237,8.6729231,1163674.5,4890492.0,0.72000003,37.669998,61.610001,-0.2,99.279999,0.2,161.024,542.51514,0.77112287,-32.2048,108.50303,15.402803,0.2379463,8.0,8.0,15.0,3.0,5.0,12.0,0.97229314,0.9808268,1.1750591,6.704675075000001,4.5115659,10.0563781,6.834905525,8.421708225,1650493.9849999999,5197187.925,1.0674999975000001,45.36749975000001,53.5649995,-0.009999999750000002,98.932499,0.00999999974999645,102.74091725,1179.4703475000001,0.8802319625,0.011988525000000083,-28.3361862500025,15.25920625,0.34387975
2555,150,2009,410200,开封市,5.1416497,6.3866577,9.747407,3008,3052,410000,Henan (province),6.3835611,5.1241503,9.7467594,6.6334019,8.6720858,1172816.3,4922001.0,2.1900001,27.5,70.309998,1.47,97.809998,-1.47,168.0313,592.03229,0.7789247,247.00601,-870.28748,15.409225,0.23828037,8.0,8.0,15.0,3.0,5.0,12.0,0.9726249,0.98080337,1.1721606,6.794933325,4.568258,10.140831625,6.9185775750000005,8.4227327,1666838.7350000003,5230671.725,0.955,46.7100005,52.335001,-0.11250000249999997,99.04499824999999,0.11250000249999997,108.295022,1263.779585,0.8855816125,-12.678880750000001,121.95249,15.265627250000001,0.3458711325
2556,150,2010,410200,开封市,5.202291,6.4872866,9.8393364,3009,3423,410000,Henan (province),6.5423589,5.2347927,9.8828897,6.7817516,8.6714296,1183097.4,4890781.5,2.21,31.24,66.559998,0.02,97.800003,-0.0099999998,187.6902,693.92151,0.78710562,3.753804,-6.9392147,15.402863,0.24190354,8.0,8.0,15.0,3.0,5.0,12.0,0.9729957,0.98084104,1.1694291,6.949340125,4.672053099999999,10.27235575,7.066711675,8.4222026,1696066.67,5197019.025,0.9450000024999999,47.050000250000004,52.004999000000005,-0.01000000225,99.05500225,0.01000000225,120.337984,1473.76672,0.8909006875000001,-0.8456383249999995,-7.5321434999999894,15.25918225,0.35503878
2557,150,2011,410200,开封市,5.2609591,6.5846214,9.9283838,3010,3794,410000,Henan (province),6.7393532,5.3388324,10.074746,6.9596677,8.6709404,1146798.9,4916117.5,2.02,33.549999,64.43,-0.19,97.980003,0.18000001,208.26939,845.01398,0.80226654,-39.571186,152.10252,15.40803,0.23327328,8.0,8.0,15.0,3.0,5.0,12.0,0.97341615,0.98095793,1.1668805,7.106978649999999,4.775547874999999,10.42273095,7.21958305,8.42027245,1667710.65,5222106.825,0.8449999975,50.717499249999996,48.43250075,-0.099999997,99.14999925000001,0.09499999975000001,133.46744025,1747.648015,0.8950827299999999,-11.92186785,152.01169779999998,15.263499500000002,0.3499612475
2558,150,2012,410200,开封市,5.3172574,6.6782207,10.014156,3011,4165,410000,Henan (province),6.7702308,5.4217396,10.092229,7.00105,8.6702909,1152215.1,4700830.5,1.9299999,35.639999,62.43,-0.090000004,98.07,0.090000004,226.2724,871.513,0.79388285,-20.364517,78.436172,15.36325,0.24510884,8.0,8.0,15.0,3.0,5.0,12.0,0.97388923,0.98116094,1.1645259,7.192054275,4.8720228500000005,10.498601475000001,7.305072425,8.4197334,1986241.4324999999,5562842.225,0.4850000025,52.3049995,47.21000025,-0.35999997445000004,99.5149995,0.36500002695,146.7796075,1874.313335,0.8947082325,-48.321035725,443.97188675,15.320165249999999,0.3681419525
2559,150,2013,410200,开封市,5.3709831,6.7680302,10.096624,3012,4536,410000,Henan (province),6.8451581,5.4356327,10.161605,7.0636983,8.6703253,1205716.9,4723451.0,0.51999998,54.599998,44.880001,-1.41,99.480003,1.41,229.43797,939.32178,0.80369109,-323.50754,1324.4437,15.368051,0.25526187,8.0,8.0,15.0,3.0,5.0,12.0,0.97442555,0.98146594,1.1623709,7.224095800000001,4.890342825,10.5222279,7.335728175,8.417132024999999,2022834.8199999998,5588665.375,0.31249999749999996,54.96249975,44.72500025,-0.17250000000000001,99.6875,0.17250000000000001,149.68503099999998,1940.1423074999998,0.895911335,-20.884999200000003,112.56981,15.324701500000002,0.37344872
2560,150,2014,410200,开封市,5.4221959,6.8542242,10.175955,3013,4907,410000,Henan (province),6.9345822,5.4845343,10.256759,7.1452961,8.6700087,1220842.0,4744951.5,0.49000001,53.02,46.490002,-0.029999999,99.510002,0.029999999,240.93671,1027.1901,0.81000584,-7.2281013,30.815701,15.372592,0.25729284,8.0,8.0,15.0,3.0,5.0,12.0,0.97502345,0.98187149,1.1604089,7.284858325,4.9237614,10.585985375,7.393923174999999,8.40919745,2083332.92,5613813.8,0.1975000025,55.26250075,44.53999975,-0.11499999749999999,99.8024995,0.11499999749999999,154.91190275,2058.1452449999997,0.8981681175,-32.711988075,167.108738225,15.329188749999998,0.387357305
2561,150,2015,410200,开封市,5.4711165,6.937171,10.252475,3014,5278,410000,Henan (province),6.9546275,5.5350776,10.264347,7.1712079,8.6698322,1235904.0,4786275.5,0.28,52.830002,46.889999,-0.20999999,99.720001,0.20999999,253.42744,1047.9882,0.80526787,-53.219761,220.0775,15.381263,0.25821832,8.0,8.0,15.0,3.0,5.0,12.0,0.97567242,0.98236221,1.1586049,7.3219706,4.9685961,10.612383875,7.4319007500000005,8.405949725,2107121.7725,5662652.95,0.10499999650000001,55.24250025,44.65250025,-0.09249999975,99.89500025000001,0.09249999975,162.05703375,2143.1928150000003,0.89742671,-13.1800376,181.84917,15.3378515,0.38851930250000005
2562,150,2016,410200,开封市,5.5181208,7.0174398,10.326716,3015,5649,410000,Henan (province),7.0058103,5.5441475,10.31279,7.2143278,8.6696205,1241385.1,4807423.0,0.1,54.880001,45.009998,-0.18000001,99.889999,0.17,255.73647,1103.0234,0.81178689,-46.032566,187.51399,15.385672,0.25822258,8.0,8.0,15.0,3.0,5.0,12.0,0.97636187,0.98292142,1.156921,7.347255925,4.988888025,10.6323864,7.456830525,8.40305425,2118884.0275,5687720.4,0.11250000275,53.8775005,46.012499999999996,0.007499999750000002,99.88999949999999,-0.004999999750000001,165.07358649999998,2217.380395,0.8977073875,-0.6196319500000005,-56.910811249999995,15.34226825,0.3893115125
2563,150,2017,410200,开封市,5.5637465,7.0956421,10.39924,3016,6020,410000,Henan (province),7.0937805,5.5005784,10.387905,7.2788262,8.6690149,1167863.9,4850679.5,0.13,54.169998,45.700001,0.029999999,99.870003,-0.02,244.83351,1204.4526,0.83106613,7.345005,-24.089052,15.394629,0.24076295,8.0,8.0,15.0,3.0,5.0,12.0,0.97707766,0.98352689,1.1553291,7.421252525,4.9461689,10.692104,7.518756625,8.39596905,2120775.665,5709465.475000001,0.08500000025,53.26499925,46.64999975,-0.0274999997,99.91499875000001,0.02499999975,158.3714935,2366.87655,0.908255385,-6.268010875000001,52.164039325,15.34754875,0.3788489
2564,150,2018,410200,开封市,5.6085935,7.1723623,10.47057,3017,6391,410000,Henan (province),7.1553059,5.5374169,10.442038,7.3362241,8.6673985,1175597.1,4869640.0,0.11,46.009998,53.880001,-0.02,99.889999,0.02,254.021,1280.8842,0.83450377,-5.08042,25.617683,15.398531,0.24141356,8.0,8.0,15.0,3.0,5.0,12.0,0.9778052,0.98415631,1.1538036,7.475751175,4.9817733749999995,10.738469,7.571189025,8.38919045,2142747.1950000003,5731173.675,0.08000000075000001,46.6500005,53.272499249999996,-0.005,99.9225005,0.00749999975,164.03058975,2489.05573,0.9100685275,-1.3350706625,48.239678975,15.35137925,0.3810967125
2565,150,2019,410200,开封市,5.6531067,7.2481785,10.541204,3018,6762,410000,Henan (province),7.1807919,5.5742683,10.478749,7.3635998,8.6649914,1182737.1,4886968.5,0.11,42.110001,57.779999,0.0,99.889999,0.0,263.55664,1313.9482,0.83292818,0.0,0.0,15.402082,0.24201857,8.0,8.0,15.0,3.0,5.0,12.0,0.97853416,0.98479235,1.1523257,7.51396635,5.0239874250000005,10.78968175,7.6095556,8.37313805,2169498.7600000002,5751577.4,0.0649999995,43.6500005,56.285000749999995,-0.015000000300000002,99.93499925,0.01250000025,170.9540615,2558.6139525,0.90993032,-4.2424374,33.01895725,15.35492925,0.38397269
2566,150,2020,410200,开封市,5.6975513,7.3236275,10.611569,3019,7133,410000,Henan (province),7.1765709,5.6701241,10.503666,7.376811,8.6635399,1157768.3,4900031.0,,,,,,,290.07053,1308.4138,0.81853402,,,15.404752,0.23627774,8.0,8.0,15.0,3.0,5.0,12.0,0.9792577,0.98542237,1.1508859,7.517724724999999,5.1102369,10.8234465,7.620480325000001,8.3728509,2200087.79,5768062.525,,,,,,,186.42212325000003,2552.190955,0.903566405,,,15.3578425,0.3889537775
2567,151,2004,410300,洛阳市,4.5127387,6.9578943,9.8242722,3023,1198,410000,Henan (province),6.7563863,4.4784398,9.6384535,6.8539615,9.0695372,2013188.0,6635998.5,0.76999998,45.209999,54.02,0.12,99.230003,-0.11,88.097115,859.53046,0.90703404,10.571653,-94.548347,15.708019,0.30337378,6.0,5.0,25.0,3.0,3.0,22.0,1.0299506,1.1659732,1.1112801,5.9707327800000005,4.063017380000001,9.4299385,6.11347648,8.49189206,819673.6680000001,4002950.1000000006,1.00199996,49.784000400000004,49.212001,0.04600000180000002,98.99600079999999,-0.04599998979999717,72.1544564,428.165262,0.86755022,-12.023153324,44.43205972000142,15.147922600000001,0.202726922
2568,151,2005,410300,洛阳市,4.5780697,7.0651841,9.9217358,3024,1569,410000,Henan (province),6.9785285,4.5296702,9.8422966,7.0613909,9.0646811,2031907.4,6674109.0,0.80000001,44.049999,55.150002,0.029999999,99.199997,-0.029999999,92.727982,1073.3378,0.92047793,2.7818394,-32.20013,15.713746,0.30444625,6.0,5.0,25.0,3.0,3.0,22.0,1.0295454,1.1623737,1.109373,6.155696860000001,4.11697586,9.59489916,6.28138226,8.4916984,826325.832,4025937.52,0.7019999838,50.3420008,48.9540002,-0.2999999998,99.29600040000001,0.29999999959999996,75.79557379999999,517.49262,0.8822826640000001,-33.34220726,198.75715960000002,15.1536458,0.20311237000000001
2569,151,2006,410300,洛阳市,4.6433148,7.1719699,10.018735,3025,1940,410000,Henan (province),7.1991572,4.5916028,10.051047,7.2702813,9.0552969,2150855.3,6717470.5,0.60000002,45.459999,53.939999,-0.2,99.400002,0.2,98.65242,1338.3024,0.93134618,-19.730484,267.66049,15.720222,0.32018825,6.0,5.0,25.0,3.0,3.0,22.0,1.0291328,1.1588835,1.1075305,6.3116234800000015,4.173847680000001,9.734700400000001,6.4256896,8.4861699,869110.9619999999,4050184.1000000006,0.884,50.977999999999994,48.136,0.1820000002,99.11399999999999,-0.18200000044000003,80.1117216,611.332208,0.8924840320000001,26.861347757999997,-171.86492136,15.1597516,0.213309236
2570,151,2007,410300,洛阳市,4.7082677,7.2775316,10.114606,3026,2311,410000,Henan (province),7.2237854,4.6731839,10.056558,7.2989249,9.054987,2187781.8,6756772.0,0.63999999,45.41,53.950001,0.039999999,99.360001,-0.039999999,107.038,1371.6716,0.92761391,4.2815199,-54.866863,15.726056,0.32379097,6.0,5.0,25.0,3.0,3.0,22.0,1.0287018,1.1554888,1.1057554,6.41007072,4.2595658400000005,9.818810160000002,6.5231972800000015,8.479106060000001,895806.1140000001,4074837.72,0.874000016,51.104001,48.022001,-0.00999999976,99.126001,0.011999999760000001,87.18652660000001,667.1329800000001,0.893356716,2.51669964,-11.708925860000008,15.165820199999999,0.21872257799999997
2571,151,2008,410300,洛阳市,4.7725921,7.381217,10.208768,3027,2682,410000,Henan (province),7.430707,4.7560105,10.259316,7.4973631,9.056983,2201171.5,6799730.5,0.46000001,45.93,53.610001,-0.18000001,99.540001,0.18000001,116.2811,1686.9999,0.93551695,-20.930599,303.66,15.732393,0.32371452,6.0,5.0,25.0,3.0,3.0,22.0,1.0282618,1.1522095,1.1040581,6.55888214,4.34810524,9.961109700000002,6.665816400000001,8.480652880000001,906279.9720000001,4100325.2,0.872000018,50.1800004,48.95199960000001,-0.0019999981999999916,99.13199920000001,0.006000002239999996,95.61677700000001,781.8309640000001,0.8988920220000001,-3.3816438000000004,25.316741740000005,15.172084000000002,0.220310308
2572,151,2009,410300,洛阳市,4.8358641,7.4822388,10.300491,3028,3053,410000,Henan (province),7.4780598,4.8254681,10.298723,7.5461559,9.0655107,2218873.3,6843526.0,0.36000001,44.189999,55.439999,-0.1,99.629997,0.090000004,124.6448,1768.8055,0.93417054,-12.46448,159.1925,15.738813,0.32422954,6.0,5.0,25.0,3.0,3.0,22.0,1.0278133,1.1490525,1.1024497,6.64828358,4.41346122,10.044513740000001,6.752751360000001,8.48633538,915893.1259999999,4126741.16,0.641999992,50.817999400000005,48.5400012,-0.22999999896000003,99.3580002,0.22600000096000003,101.7457052,848.0885040000002,0.901081514,-15.031101768,125.60819534000001,15.178507000000002,0.2213758
2573,151,2010,410300,洛阳市,4.8976188,7.5799341,10.389176,3029,3424,410000,Henan (province),7.6484962,4.9323125,10.447327,7.7125282,9.0727177,2235079.3,6799538.0,0.38999999,44.16,55.450001,0.029999999,99.610001,-0.02,138.69989,2097.489,0.93797487,4.1609964,-41.94978,15.732366,0.32871047,6.0,5.0,25.0,3.0,3.0,22.0,1.0273684,1.1460432,1.1009414,6.82682952,4.5168622,10.20010854,6.924618520000001,8.48736106,931420.8300000001,4100968.6599999997,0.589999994,51.511999200000005,47.8980004,-0.05199999960000001,99.41000060000002,0.0519999998,113.17562960000001,1004.150142,0.9071318720000001,-5.281320076000001,51.19516472000001,15.172245000000002,0.226473764
2574,151,2011,410300,洛阳市,4.9573646,7.6736293,10.474217,3030,3795,410000,Henan (province),7.8277864,5.0233293,10.620036,7.8865643,9.0762634,2234077.5,6830006.0,0.37,46.860001,52.77,-0.02,99.629997,0.02,151.91623,2509.3687,0.94291621,-3.0383246,50.18737,15.736836,0.32709745,6.0,5.0,25.0,3.0,3.0,22.0,1.0269318,1.1431952,1.0995432,6.95749436,4.61350738,10.32104424,7.051381200000002,8.48305122,930876.5500000002,4118975.66,0.556000006,52.962000200000006,46.479999400000004,-0.0340000006,99.44199980000002,0.0319999992,124.72346160000001,1165.28544,0.910594702,-4.194926243999999,35.20114340000001,15.176329200000001,0.226064794
2575,151,2012,410300,洛阳市,5.0146976,7.7628222,10.555154,3031,4166,410000,Henan (province),7.9325871,5.1321101,10.71771,7.9915924,9.0783157,2398366.3,6626695.5,0.28,47.34,52.380001,-0.090000004,99.720001,0.090000004,169.37415,2786.627,0.94270158,-15.243673,250.79643,15.706616,0.36192492,6.0,5.0,25.0,3.0,3.0,22.0,1.0265019,1.1405101,1.0982627,7.06483708,4.71283704,10.419834,7.15877304,8.48213374,903762.442,4003907.7,0.25200000000000006,53.036001,46.712000200000006,-0.3040000034,99.74800100000002,0.30600000140000005,137.716239,1275.5600040000002,0.9106138720000001,-53.16505164,434.40081180000004,15.1468006,0.23047244
2576,151,2013,410300,洛阳市,5.0693779,7.8473964,10.63189,3032,4537,410000,Henan (province),7.9516468,5.1583939,10.72665,8.0110674,9.0718079,2456038.8,6657827.5,0.23,50.32,49.450001,-0.050000001,99.769997,0.050000001,173.88495,2840.2485,0.94231015,-8.6942472,142.01244,15.711304,0.36889493,6.0,5.0,25.0,3.0,3.0,22.0,1.0260841,1.1379902,1.0970985,7.170341400000001,4.75045308,10.520764000000002,7.2599440600000005,8.4889826,938636.6500000001,4023123.3000000003,0.188,54.973999600000006,44.8379996,-0.064000001,99.81199960000001,0.064000001,142.57649260000002,1382.173608,0.9146732100000001,-13.559283800000001,107.1958784,15.1515696,0.237523594
2577,151,2014,410300,洛阳市,5.1214595,7.9276595,10.704738,3033,4908,410000,Henan (province),7.98985,5.1738319,10.765617,8.0479717,9.0502872,2481657.5,6687806.5,0.19,50.669998,49.139999,-0.039999999,99.809998,0.039999999,176.59023,2950.8545,0.94353533,-7.0636086,118.03418,15.715796,0.37107196,6.0,5.0,25.0,3.0,3.0,22.0,1.0256896,1.1356417,1.096048,7.20145196,4.768454500000001,10.552092000000002,7.2896725799999995,8.48565398,964658.2000000001,4041352.96,0.184000002,54.0620002,45.7539996,-0.004,99.81600040000001,0.004,145.7980748,1434.3489860000002,0.9158994300000001,0.07762211000000008,2.4755038000000007,15.1560858,0.242142044
2578,151,2015,410300,洛阳市,5.1712193,8.00418,10.774243,3034,5279,410000,Henan (province),8.0278549,5.2236757,10.792915,8.0866489,9.0336905,2512469.5,6745777.5,0.13,51.48,48.389999,-0.059999999,99.870003,0.059999999,185.6152,3065.1597,0.94290125,-11.136912,183.90958,15.724427,0.37245068,6.0,5.0,25.0,3.0,3.0,22.0,1.0253263,1.1334597,1.0950963,7.22810452,4.80906604,10.5669906,7.317489440000001,8.48013162,984249.66,4076388.3000000003,,52.773999599999996,47.0919988,,99.86600059999999,0.049999999520000005,151.52836080000003,1471.542816,0.914835798,,91.48707774,15.164730800000001,0.24576747000000004
2579,151,2016,410300,洛阳市,5.2190642,8.0776806,10.841107,3035,5650,410000,Henan (province),8.0505428,5.2375317,10.810014,8.1088343,9.0258284,2523942.0,6775679.5,0.13,49.040001,50.830002,0.0,99.870003,0.0,188.20497,3135.4966,0.94337487,0.0,0.0,15.72885,0.37250021,6.0,5.0,25.0,3.0,3.0,22.0,1.024996,1.1314276,1.0942214,7.250273040000001,4.827019460000001,10.583479600000002,7.339454760000001,8.48198862,1008813.0160000001,4094550.9200000004,,52.3419998,47.533999800000004,,99.87599940000001,0.010000000000002843,154.39977280000002,1501.329246,0.915029144,,4.744550400005215,15.169169,0.249750042
2580,151,2017,410300,洛阳市,5.2655334,8.1489458,10.906076,3036,6021,410000,Henan (province),8.1144829,5.2047606,10.858456,8.1675406,8.9972372,2599522.8,6816955.5,0.14,48.720001,51.150002,0.0099999998,99.870003,0.0,182.13725,3342.5286,0.94832498,1.8213725,0.0,15.734923,0.38133192,6.0,5.0,25.0,3.0,3.0,22.0,1.0246984,1.1295253,1.0934043,7.329555120000001,4.78948854,10.648677400000002,7.408805160000001,8.469089780000001,998097.658,4100345.52,,51.2,48.640000400000005,,99.83999940000001,-0.03600000000000284,148.49447360000002,1636.070706,0.924055124,,-31.42658340000581,15.171389800000002,0.24744568400000003
