id,city,year,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v1,v8,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,lg101214,urban_population,total_population,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,agri_gdp,nonagri_gdp,non_agri_share,agri_gdp_empgr,nonagri_gdp_empgr,ln_total_population,urban_pop_percent,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted
441800,清远市,2015,5.1055465,6.8256826,10.293968,4274,5243,440000,Guangdong (province),6.8876247,5.148891,10.353718,7.0495248,6.8581471,910207.56,3804030.3,.46000001,48.740002,50.799999,.02,99.540001,-.02,172.24037,980.07074,.85052615,3.4448073,-19.601414,15.151571,.23927453,8,9,27,3,5,24,.97962111,.96657449,1.0811889
441800,清远市,2016,5.1534252,6.9034724,10.364817,4275,5614,440000,Guangdong (province),6.8955498,5.1734705,10.354735,7.059957,6.8883624,920425.56,3820871,.31999999,48.580002,51.099998,-.14,99.68,.14,176.52641,987.86865,.84839648,-24.713697,138.30161,15.155989,.24089417,8,9,27,3,5,24,.97996414,.96695822,1.0804596
441800,清远市,2017,5.199883,6.9783006,10.432994,4276,5985,440000,Guangdong (province),6.9665542,5.1450968,10.41057,7.1165161,6.946044,895605.5,3833790.5,.43000001,46.880001,52.700001,.11,99.580002,-.1,171.58809,1060.5619,.8607409,18.874689,-106.05619,15.159365,.23360835,8,9,27,3,5,24,.98024911,.96726221,1.0797718
441800,清远市,2018,5.245512,7.0510454,10.499342,4277,6356,440000,Guangdong (province),7.0135231,5.170608,10.448456,7.1605239,7.0375051,906498.31,3848767.3,.07,47.02,52.900002,-.36000001,99.919998,.34,176.02184,1111.5637,.86329311,-63.367863,377.93167,15.163263,.23552953,8,9,27,3,5,24,.98049217,.96750981,1.0791101
441800,清远市,2019,5.2907672,7.1225576,10.564646,4278,6727,440000,Guangdong (province),7.0109787,5.2262402,10.455183,7.1661353,7.0036521,907341.31,3862467.5,.059999999,38.700001,61.25,-.0099999998,99.949997,.029999999,186.09181,1108.7391,.85628098,-1.860918,33.262173,15.166817,.23491235,8,9,27,3,5,24,.98071021,.96772456,1.0784668
441800,清远市,2020,5.335916,7.1935925,10.629565,4279,7098,440000,Guangdong (province),7.0027747,5.2933998,10.475565,7.1691184,7.0311899,832716.81,3874153,,,,,,,199.01891,1099.6802,.84675521,,,15.169838,.21494165,8,9,27,3,5,24,.98091841,.96792567,1.0778369
441900,东莞市,2004,2.6118255,7.6787677,10.630401,4283,1153,440000,Guangdong (province),7.5176702,2.5697317,10.489451,7.5247431,4.5203404,6062350,6651614.5,.33000001,43,56.68,-.0099999998,99.68,.02,13.06232,1840.2748,.99295199,-.13062319,36.805496,15.71037,.91141033,5,4,70,2,3,56,1.114463,1.2867739,.64317256
441900,东莞市,2005,2.6797371,7.7643094,10.704264,4284,1524,440000,Guangdong (province),7.668201,2.6292706,10.615644,7.6746607,4.5531778,6115910.5,6689998,.30000001,41.279999,58.41,-.029999999,99.690002,.0099999998,13.863653,2139.2295,.99356103,-.41590959,21.392294,15.716125,.91418719,5,4,70,2,3,56,1.1107458,1.2773948,.6493628
441900,东莞市,2006,2.7475436,7.8494482,10.777774,4285,1895,440000,Guangdong (province),7.8125329,2.6878929,10.742027,7.8184638,4.5386696,6171105,6724326,.28999999,40.959999,58.75,-.0099999998,99.709999,.02,14.700667,2471.3823,.9940868,-.14700668,49.427647,15.721242,.91772842,5,4,70,2,3,56,1.107102,1.2683539,.65534824
441900,东莞市,2007,2.8150134,7.9335413,10.850358,4286,2266,440000,Guangdong (province),7.9374332,2.7846825,10.855746,7.9432001,4.5650377,6246744,6770770.5,.23,38.470001,61.290001,-.059999999,99.760002,.050000001,16.194675,2800.1638,.99424976,-.97168052,140.00819,15.728126,.92260462,5,4,70,2,3,56,1.1035311,1.2596467,.66111714
441900,东莞市,2008,2.8817661,8.0158529,10.921351,4287,2637,440000,Guangdong (province),8.0584955,2.8620389,10.965728,8.0640163,4.5994701,6292847.5,6812593,.28,36.91,62.810001,.050000001,99.720001,-.039999999,17.497164,3160.5315,.99449432,.8748582,-126.42126,15.734283,.92370814,5,4,70,2,3,56,1.1000357,1.2512764,.66664761
441900,东莞市,2009,2.947345,8.0956583,10.990107,4288,3008,440000,Guangdong (province),8.1509562,2.9449039,11.052416,8.1564245,4.6173682,6344636,6856757,.31,41.23,58.470001,.029999999,99.699997,-.02,19.008835,3466.6921,.99454665,.57026505,-69.333839,15.740746,.92531151,5,4,70,2,3,56,1.0966251,1.2432557,.67191702
441900,东莞市,2010,3.011245,8.1723385,11.056084,4289,3379,440000,Guangdong (province),8.2228642,3.0503335,11.09247,8.2285185,4.6073256,6335347.5,6812298,.30000001,38.02,61.68,-.0099999998,99.699997,1.4210855e-14,21.122387,3725.1565,.99436176,-.21122387,5.2937658e-11,15.734241,.92998683,5,4,70,2,3,56,1.0933177,1.2356113,.67690122
441900,东莞市,2011,3.0729539,8.2454119,11.118898,4290,3750,440000,Guangdong (province),8.4105186,3.1473444,11.277785,8.4156837,4.668292,6366276.5,6844926.5,.40000001,33.09,66.510002,.1,99.599998,-.1,23.274174,4494.0908,.99484783,2.3274174,-449.40909,15.739018,.93007231,5,4,70,2,3,56,1.0901387,1.2283777,.68158102
441900,东莞市,2012,3.1320577,8.3145247,11.178261,4291,4121,440000,Guangdong (province),8.4239693,3.2363734,11.273263,8.4295387,4.7566781,7636843.5,8216398,.23999999,34.009998,65.75,-.16,99.760002,.16,25.44129,4554.9473,.99444562,-4.0706062,728.79156,15.921642,.92946368,5,4,70,2,3,56,1.0870998,1.2215658,.68594801
441900,东莞市,2013,3.1883285,8.379735,11.234274,4292,4492,440000,Guangdong (province),8.4382696,3.3014209,11.278296,8.444129,4.8072233,7709526.5,8262351.5,.029999999,83.300003,16.67,-.20999999,99.970001,.20999999,27.151192,4620.5527,.99415815,-5.7017503,970.31604,15.927219,.9330911,5,4,70,2,3,56,1.0842202,1.2151873,.69000781
441900,东莞市,2014,3.2417991,8.4413748,11.287281,4293,4863,440000,Guangdong (province),8.4840813,3.2930465,11.325498,8.4896317,4.8553319,7753844.5,8299717,,83.43,16.57,,100,.029999999,26.924765,4837.1514,.99446458,,145.11453,15.931732,.93422997,5,4,70,2,3,56,1.0815067,1.2092317,.69378024
441900,东莞市,2015,3.2927845,8.4999228,11.337735,4294,5234,440000,Guangdong (province),8.523716,3.339632,11.354738,8.5293055,4.880919,7829981.5,8371973.5,.0099999998,82.599998,17.379999,.0099999998,99.980003,-.02,28.208744,5032.7207,.99442619,.28208745,-100.65441,15.9404,.93526113,5,4,70,2,3,56,1.0789508,1.2036611,.69730479
441900,东莞市,2016,3.3417287,8.5559635,11.386185,4295,5605,440000,Guangdong (province),8.5315666,3.3620758,11.355368,8.5372381,4.8980794,7881338.5,8409051,.0099999998,82.059998,17.92,0,99.980003,1.4210855e-14,28.849014,5072.3862,.99434471,0,7.2082944e-11,15.944819,.93724471,5,4,70,2,3,56,1.0765315,1.1984199,.7006219
441900,东莞市,2017,3.3891919,8.6101418,11.433219,4296,5976,440000,Guangdong (province),8.5881252,3.3321424,11.396168,8.5933275,5.0047307,7960356.5,8501282,.0099999998,81.080002,18.91,0,99.989998,.0099999998,27.99826,5367.5415,.99481088,0,53.675415,15.955728,.93637133,5,4,70,2,3,56,1.0742269,1.1934516,.70377612
441900,东莞市,2018,3.4357862,8.6630421,11.479353,4297,6347,440000,Guangdong (province),8.6357527,3.3602436,11.435061,8.6408548,4.9602571,8010543.5,8534482,.0099999998,79.949997,20.030001,0,99.980003,-.0099999998,28.796204,5629.3691,.99491066,0,-56.29369,15.959625,.93860924,5,4,70,2,3,56,1.0720115,1.1887001,.7068122
441900,东莞市,2019,3.4819801,8.7151909,11.525007,4298,6718,440000,Guangdong (province),8.6471052,3.4180212,11.468649,8.6524496,5.0610566,8035669.5,8564850,.039999999,73.330002,26.629999,.029999999,99.959999,-.02,30.508984,5693.6411,.99467015,.91526949,-113.87282,15.963177,.93821484,5,4,70,2,3,56,1.0698601,1.1841117,.70976466
441900,东莞市,2020,3.528054,8.7670498,11.570493,4299,7089,440000,Guangdong (province),8.6510162,3.4799862,11.502735,8.6566792,5.0714846,7930190.5,8585904,,,,,,,32.459274,5715.9526,.99435335,,,15.965632,.92362905,5,4,70,2,3,56,1.0677491,1.1796404,.71265489
442000,中山市,2004,3.4224241,6.8234124,10.585291,4303,1171,440000,Guangdong (province),6.6428647,3.3876123,10.424236,6.6807103,4.0229058,1784342.6,2533496.8,.22,59.169998,40.610001,-.029999999,99.779999,.029999999,29.595205,767.28992,.96286142,-.88785613,23.018698,14.745111,.70430034,5,7,62,2,4,48,1.1097338,1.1434373,.84278572
442000,中山市,2005,3.4897482,6.9170632,10.668427,4304,1542,440000,Guangdong (province),6.7733483,3.4460416,10.52812,6.808609,3.9343791,1805639.9,2548086.8,.039999999,63.18,36.779999,-.18000001,99.959999,.18000001,31.375948,874.23425,.96535379,-5.6476707,157.36217,14.750854,.70862573,5,7,62,2,4,48,1.1070272,1.1380047,.84564734
442000,中山市,2006,3.5569854,7.0102625,10.751162,4305,1913,440000,Guangdong (province),6.9822364,3.4930997,10.72644,7.0123067,3.8786986,1945234.6,2562041,.039999999,64.529999,35.43,0,99.959999,0,32.887733,1077.325,.97037709,0,0,14.756315,.75925195,5,7,62,2,4,48,1.1043683,1.132754,.84841752
442000,中山市,2007,3.623939,7.1022,10.832739,4306,2284,440000,Guangdong (province),7.0863457,3.5931776,10.816985,7.1162972,3.8881371,1980321.6,2581604.5,.039999999,64.129997,35.830002,0,99.959999,-1.4210855e-14,36.349396,1195.531,.97049278,0,-1.6989517e-11,14.763922,.76708949,5,7,62,2,4,48,1.1017392,1.1276506,.85109657
442000,中山市,2008,3.6902535,7.1919947,10.912345,4307,2655,440000,Guangdong (province),7.259552,3.6651661,10.985094,7.2866588,3.8545897,1994583.4,2597799.5,.039999999,60.52,39.439999,0,99.959999,1.4210855e-14,39.062626,1421.6195,.97325724,0,2.0202428e-11,14.770175,.76779729,5,7,62,2,4,48,1.0991285,1.1226718,.85367745
442000,中山市,2009,3.7554955,7.2787261,10.989126,4308,3026,440000,Guangdong (province),7.357666,3.7504683,11.078101,7.3844323,3.9095602,2009785.1,2614531.8,,61.48,38.52,,100,.039999999,42.540997,1568.1722,.97358871,,62.726887,14.776595,.76869792,5,7,62,2,4,48,1.0965273,1.1177989,.85615402
442000,中山市,2010,3.81917,7.3616428,11.062407,4309,3397,440000,Guangdong (province),7.421514,3.8532643,11.109223,7.4493289,3.8956244,2014336.3,2595806.8,,61.950001,38.049999,,100,0,47.146713,1671.5624,.97256851,,0,14.769408,.77599621,5,7,62,2,4,48,1.0939431,1.1130388,.85851562
442000,中山市,2011,3.8807681,7.4401913,11.131741,4310,3768,440000,Guangdong (province),7.6293821,3.9549954,11.317,7.6544309,3.9547939,2045717.4,2613699,,61.75,38.25,,100,0,52.195454,2057.7781,.97526252,,0,14.776277,.78269053,5,7,62,2,4,48,1.0913978,1.1084183,.86075413
442000,中山市,2012,3.9398673,7.5139661,11.196792,4311,4139,440000,Guangdong (province),7.6301475,4.0396485,11.298398,7.6573586,3.9488533,2491042,3183179,,60.369999,39.630001,,100,0,56.806374,2059.3538,.97315592,,0,14.973391,.78256422,5,7,62,2,4,48,1.088902,1.1039482,.86286539
442000,中山市,2013,3.9962299,7.5830369,11.257691,4312,4510,440000,Guangdong (province),7.6618328,4.1061835,11.32278,7.6899953,4.0758557,2532150,3196662.5,,78.959999,21.040001,,100,0,60.714558,2125.6497,.97223037,,0,14.977618,.79212302,5,7,62,2,4,48,1.0864801,1.0996541,.86485124
442000,中山市,2014,4.0498681,7.6477618,11.314821,4313,4881,440000,Guangdong (province),7.7067299,4.1041293,11.368965,7.7336178,4.2252645,2541295,3213125,,77.809998,22.190001,,100,0,60.589966,2223.26,.97347027,,0,14.982755,.79091072,5,7,62,2,4,48,1.0841455,1.0955462,.86671579
442000,中山市,2015,4.1010695,7.7086973,11.368731,4314,5252,440000,Guangdong (province),7.7353811,4.1523042,11.38596,7.7627921,4.3153849,2540856,3241142,,76.050003,23.950001,,100,0,63.58033,2287.8806,.97296137,,0,14.991436,.78393853,5,7,62,2,4,48,1.0819004,1.0916169,.86847335
442000,中山市,2016,4.1502552,7.7665462,11.4201,4315,5623,440000,Guangdong (province),7.7434816,4.1747947,11.386873,7.7712846,4.4161458,2599934.5,3255871.3,,75.669998,24.33,,100,0,65.026489,2306.4888,.97258019,,0,14.995971,.79853725,5,7,62,2,4,48,1.0797383,1.0878476,.87013638
442000,中山市,2017,4.1979771,7.8220797,11.469655,4316,5994,440000,Guangdong (province),7.7971845,4.1383996,11.424477,7.8226218,4.3807249,2586974,3230421.5,,74.480003,25.52,,100,0,62.702393,2433.74,.97488332,,0,14.988123,.80081624,5,7,62,2,4,48,1.0776503,1.0842184,.87172288
442000,中山市,2018,4.2448468,7.876009,11.518037,4317,6365,440000,Guangdong (province),7.848691,4.1685619,11.467688,7.8735981,4.3840909,2602313.3,3243034,,72.339996,27.66,,100,0,64.622452,2562.3779,.97540069,,0,14.99202,.8024317,5,7,62,2,4,48,1.075624,1.0807072,.87325269
442000,中山市,2019,4.2913275,7.9289851,11.565776,4318,6736,440000,Guangdong (province),7.8448114,4.2290506,11.500616,7.8713527,4.4091129,2608225,3254605.8,,72.339996,27.66,,100,0,68.652023,2552.4563,.97380799,,0,14.995582,.80139506,5,7,62,2,4,48,1.0736446,1.0772918,.87474155
442000,中山市,2020,4.3376918,7.9815898,11.613275,4319,7107,440000,Guangdong (province),7.8329959,4.2910194,11.517159,7.8615408,4.491622,2578770.8,3265229,,,,,,,73.040894,2522.4751,.9718588,,,14.99884,.78976721,5,7,62,2,4,48,1.0716971,1.0739537,.87619895
445100,潮州市,2004,3.4878449,5.5980425,9.409193,4323,1152,440000,Guangdong (province),5.470767,3.4481592,9.3059626,5.595027,5.4443889,1474566.9,2457716,.25999999,37.549999,62.189999,-.079999998,99.739998,.079999998,31.442461,237.6424,.8831504,-2.5153968,19.011391,14.714743,.59997445,10,11,62,4,6,48,.98643482,.93809515,.85889584
445100,潮州市,2005,3.5535088,5.6984529,9.499649,4324,1523,440000,Guangdong (province),5.6134434,3.5094285,9.4238234,5.7285256,5.4542141,1486664.1,2471859.8,.25,39.73,60.02,-.0099999998,99.75,.0099999998,33.429157,274.0864,.89129281,-.33429158,2.7408638,14.720481,.60143548,10,11,62,4,6,48,.98574692,.93751723,.86109805
445100,潮州市,2006,3.6190732,5.7985454,9.5898476,4325,1894,440000,Guangdong (province),5.7186871,3.5557332,9.5072212,5.827528,5.3906007,1548610.4,2485922.3,.23999999,41.25,58.509998,-.0099999998,99.760002,.0099999998,35.013481,304.50485,.89687306,-.35013479,3.0450485,14.726154,.62295204,10,11,62,4,6,48,.9850772,.93695855,.86322683
445100,潮州市,2007,3.6843293,5.897789,9.6793404,4326,2265,440000,Guangdong (province),5.9133692,3.6541221,9.6977215,6.0126977,5.3752117,1583988.8,2495248.3,.16,41.790001,58.040001,-.079999998,99.830002,.07,38.633591,369.9505,.90544522,-3.0906873,25.896536,14.729898,.63480204,10,11,62,4,6,48,.98443329,.9364205,.86527944
445100,潮州市,2008,3.7489088,5.9954534,9.7674723,4327,2636,440000,Guangdong (province),6.0094829,3.7288043,9.7803307,6.1068044,5.3755937,1599030.4,2510539.3,.17,40.549999,59.279999,.0099999998,99.830002,0,41.629303,407.27264,.90726417,.41629303,0,14.736008,.63692707,10,11,62,4,6,48,.98381299,.93589151,.86724639
445100,潮州市,2009,3.8123686,6.090847,9.8536367,4328,3007,440000,Guangdong (province),6.1429491,3.806808,9.9126101,6.2352548,5.3836737,1617475.3,2526726.3,.17,39.32,60.509998,0,99.830002,0,45.00655,465.42413,.91182631,0,0,14.742435,.64014661,10,11,62,4,6,48,.98322481,.93537551,.86911958
445100,潮州市,2010,3.8742154,6.1833138,9.9372568,4329,3378,440000,Guangdong (province),6.2297292,3.9125886,9.9700508,6.3237247,5.3674164,1623506.1,2511358.3,.16,40.48,59.360001,-.0099999998,99.839996,.0099999998,50.028286,507.61798,.91028672,-.50028282,5.0761795,14.736334,.64646536,10,11,62,4,6,48,.98267889,.93488204,.87088937
445100,潮州市,2011,3.9339414,6.2723274,10.017904,4330,3749,440000,Guangdong (province),6.4224215,4.0090046,10.15951,6.5081487,5.3454385,1636313,2524375,.15000001,42.849998,57,-.0099999998,99.849998,.0099999998,55.092003,615.4917,.91784471,-.55092001,6.1549168,14.741504,.64820522,10,11,62,4,6,48,.98219305,.93443328,.87254798
445100,潮州市,2012,3.9911351,6.3574781,10.095231,4331,4120,440000,Guangdong (province),6.4448962,4.0964351,10.1662,6.5361218,5.3495984,1842994.6,2698334.8,.15000001,41.169998,58.68,0,99.849998,0,60.125561,629.48132,.91281182,0,0,14.808146,.68301183,10,11,62,4,6,48,.98177385,.93403757,.87409353
445100,潮州市,2013,4.0455728,6.4387307,10.169247,4332,4491,440000,Guangdong (province),6.5259051,4.149106,10.244225,6.6146917,5.3735542,1876034.9,2709394,.090000004,58.959999,40.950001,-.059999999,99.910004,.059999999,63.377316,682.59735,.91504091,-3.8026388,40.955841,14.812236,.69241863,10,11,62,4,6,48,.98143435,.93371254,.87552983
445100,潮州市,2014,4.0972939,6.5162692,10.240134,4333,4862,440000,Guangdong (province),6.5830951,4.1549029,10.304068,6.6676164,5.3605886,1898441,2721619.3,.090000004,58.209999,41.700001,0,99.910004,0,63.745777,722.77289,.91895199,0,0,14.816737,.697541,10,11,62,4,6,48,.98117292,.93345922,.87686545
445100,潮州市,2015,4.1465969,6.5904946,10.308267,4334,5233,440000,Guangdong (province),6.6271472,4.1919956,10.338146,6.7111063,5.3510222,1915357.9,2745292.5,.079999998,56.310001,43.610001,-.0099999998,99.919998,.0099999998,66.154678,755.32428,.91946882,-.66154677,7.5532427,14.825398,.6976881,10,11,62,4,6,48,.98098183,.93326992,.87811458
445100,潮州市,2016,4.1939235,6.6619768,10.374175,4335,5604,440000,Guangdong (province),6.644073,4.209084,10.348908,6.7280455,5.375948,1949787.4,2757452.3,.07,57,42.93,-.0099999998,99.93,.0099999998,67.294868,768.21759,.91945678,-.67294866,7.6821756,14.829818,.70709741,10,11,62,4,6,48,.98084891,.93313229,.87929183
445100,潮州市,2017,4.2398295,6.7313757,10.438467,4336,5975,440000,Guangdong (province),6.7175713,4.1818714,10.408329,6.793797,5.4792843,1916360,2756199.8,.079999998,56.25,43.68,.0099999998,99.93,0,65.488297,826.80695,.92660689,.65488297,0,14.829364,.69529068,10,11,62,4,6,48,.98076338,.93303591,.88041365
445100,潮州市,2018,4.2849092,6.7993064,10.501686,4337,6346,440000,Guangdong (province),6.7833376,4.2111893,10.467295,6.8569331,5.6282907,1953130.5,2766956.8,.0099999998,52.150002,47.84,-.07,99.989998,.059999999,67.436691,883.01093,.92904747,-4.7205682,52.980656,14.833259,.70587677,10,11,62,4,6,48,.98071104,.93296742,.88149434
445100,潮州市,2019,4.3296103,6.8663507,10.564301,4338,6717,440000,Guangdong (province),6.7880859,4.2692461,10.500467,6.8655591,5.6547642,1956481.8,2776809.3,.16,43.040001,56.799999,.15000001,99.839996,-.15000001,71.467735,887.21375,.92545205,10.72016,-133.08206,14.836813,.70457911,10,11,62,4,6,48,.9806782,.93291432,.88254511
445100,潮州市,2020,4.3741984,6.9330492,10.626693,4339,7088,440000,Guangdong (province),6.7948427,4.3287811,10.537634,6.8763475,5.6872902,1983487.6,2794756.5,,,,,,,75.851776,893.22876,.92172807,,,14.843256,.70971751,10,11,62,4,6,48,.98065335,.9328686,.88357317
445200,揭阳市,2004,4.371141,6.0830021,9.0953875,4343,1159,440000,Guangdong (province),5.98418,4.331336,9.0213108,6.1593966,6.582808,3041293.8,5500379.5,3.3699999,26.75,69.879997,-.19,96.629997,.19,76.045815,397.09677,.83927506,-14.448705,75.448387,15.520328,.55292434,8,6,33,3,4,27,.95353627,1.0193626,1.076411
445200,揭阳市,2005,4.4366775,6.201025,9.2049141,4344,1530,440000,Guangdong (province),6.0998406,4.3905168,9.1104088,6.266192,6.5726137,3059917.3,5532004,3.1300001,28.559999,68.309998,-.23999999,96.870003,.23999999,80.682098,445.78671,.84674859,-19.363703,106.98881,15.526061,.55312997,8,6,33,3,4,27,.9551633,1.0202011,1.0751104
445200,揭阳市,2006,4.5021138,6.3188009,9.3142548,4345,1901,440000,Guangdong (province),6.1979394,4.4411712,9.187047,6.3571644,6.5273213,3166907.8,5573799,3.0899999,29.379999,67.529999,-.039999999,96.910004,.039999999,84.874283,491.73471,.85280442,-3.3949711,19.669388,15.533587,.56817758,8,6,33,3,4,27,.9567681,1.0210241,1.073851
445200,揭阳市,2007,4.5672359,6.4358301,9.4229898,4346,2272,440000,Guangdong (province),6.3876829,4.5384564,9.3705273,6.5338235,6.5109892,3248130.5,5603154.5,3.0799999,29.129999,67.790001,-.0099999998,96.919998,.0099999998,93.546295,594.47754,.86403626,-.93546295,5.9447751,15.53884,.57969677,8,6,33,3,4,27,.95836127,1.0218478,1.0726336
445200,揭阳市,2008,4.6316767,6.5513101,9.5303783,4347,2643,440000,Guangdong (province),6.5539513,4.6120834,9.5299768,6.6879888,6.5172625,3291016.3,5637865,2.9200001,29.280001,67.800003,-.16,97.080002,.16,100.69372,702.01251,.8745572,-16.110994,112.322,15.545016,.58373451,8,6,33,3,4,27,.95993209,1.0226609,1.0714598
445200,揭阳市,2009,4.6949964,6.6643181,9.6355495,4348,3014,440000,Guangdong (province),6.7209377,4.6884408,9.6987772,6.8440471,6.5202475,3306640.8,5674161,2.8699999,29.780001,67.349998,-.050000001,97.129997,.050000001,108.68359,829.59509,.88416708,-5.4341793,41.479755,15.551434,.58275414,8,6,33,3,4,27,.96146345,1.0234438,1.0703355
445200,揭阳市,2010,4.7567067,6.7739382,9.7376337,4349,3385,440000,Guangdong (province),6.8521614,4.7959437,9.8051691,6.9725518,6.5071793,3296234,5635582.5,2.75,28.540001,68.709999,-.12,97.25,.12,121.01854,945.92322,.88657439,-14.522224,113.51078,15.544611,.58489674,8,6,33,3,4,27,.96293849,1.0241811,1.0692656
445200,揭阳市,2011,4.8163033,6.8793964,9.8359146,4350,3756,440000,Guangdong (province),7.0703583,4.8920012,10.022457,7.1776218,6.5127244,3294338.3,5663846,2.5999999,33.709999,63.689999,-.15000001,97.400002,.15000001,133.21989,1176.5695,.89828908,-19.982985,176.48543,15.549614,.58164334,8,6,33,3,4,27,.9643501,1.0248727,1.0682558
445200,揭阳市,2012,4.8733802,6.9801135,9.9298496,4351,4127,440000,Guangdong (province),7.1129856,4.9796143,10.051386,7.2249179,6.508884,3488350,5963478,1.83,33.509998,64.660004,-.76999998,98.169998,.76999998,145.41827,1227.8079,.89410466,-111.97207,945.41205,15.601165,.58495229,8,6,33,3,4,27,.96569026,1.0255148,1.0673128
445200,揭阳市,2013,4.9277191,7.0759883,10.019359,4352,4498,440000,Guangdong (province),7.1816154,5.0315089,10.115767,7.2917891,6.5194106,3606422.8,5993250.5,1.23,55.150002,43.619999,-.60000002,98.769997,.60000002,153.16396,1315.0308,.8956787,-91.898376,789.01849,15.606145,.60174739,8,6,33,3,4,27,.9669686,1.0261245,1.0664412
445200,揭阳市,2014,4.9793692,7.1672516,10.104669,4353,4869,440000,Guangdong (province),7.2563138,5.0318732,10.195008,7.3589859,6.5288525,3637552.8,6020296.5,.51999998,57.099998,42.380001,-.70999998,99.480003,.70999998,153.21976,1417.0234,.9024229,-108.78603,1006.0866,15.610647,.60421491,8,6,33,3,4,27,.96819311,1.0267128,1.0656391
445200,揭阳市,2015,5.0286379,7.2543983,10.186246,4354,5240,440000,Guangdong (province),7.2992215,5.0716343,10.227823,7.401587,6.5391641,3675719.3,6072673.5,.5,57.59,41.900002,-.02,99.489998,.0099999998,159.43468,1479.1479,.90269965,-3.1886935,14.791479,15.619309,.60528845,8,6,33,3,4,27,.96936977,1.0272843,1.0649022
445200,揭阳市,2016,5.075964,7.3381457,10.264782,4355,5611,440000,Guangdong (province),7.3088012,5.0924635,10.230441,7.4122667,6.570343,3690782.8,6099560.5,.47999999,57.849998,41.669998,-.02,99.519997,.029999999,162.79041,1493.3859,.90170705,-3.2558081,44.801575,15.623727,.60508996,8,6,33,3,4,27,.97050613,1.0278422,1.0642191
445200,揭阳市,2017,5.1218948,7.419323,10.341074,4356,5982,440000,Guangdong (province),7.4069681,5.0635457,10.317257,7.4986339,6.6661797,3712715.3,6077030,.49000001,54.34,45.169998,.0099999998,99.510002,-.0099999998,158.15028,1647.424,.91240996,1.5815028,-16.474239,15.620027,.61094236,8,6,33,3,4,27,.97161263,1.0283923,1.0635773
445200,揭阳市,2018,5.1670175,7.4986868,10.415832,4357,6353,440000,Guangdong (province),7.4751987,5.0928211,10.378986,7.5635123,6.6998587,3760746,6100765,.44999999,45.200001,54.349998,-.039999999,99.550003,.039999999,162.84863,1763.7522,.91547358,-6.5139451,70.550087,15.623924,.61643845,8,6,33,3,4,27,.97269344,1.0289329,1.0629623
445200,揭阳市,2019,5.2117743,7.5769625,10.489706,4358,6724,440000,Guangdong (province),7.4790239,5.1530061,10.395946,7.5722265,6.6548219,3813837.8,6122478.5,.16,34.400002,65.43,-.28999999,99.830002,.28,172.95061,1770.5118,.91100901,-50.155674,495.74332,15.627478,.62292385,8,6,33,3,4,27,.97375363,1.0294634,1.0623649
445200,揭阳市,2020,5.2564216,7.6548166,10.563256,4359,7095,440000,Guangdong (province),7.4861279,5.2126131,10.433508,7.584116,6.6597929,3876048.5,6146430,,,,,,,183.57314,1783.1342,.90665966,,,15.631382,.63061786,8,6,33,3,4,27,.97479928,1.0299852,1.0617793
445300,云浮市,2004,4.2584109,5.1065741,9.1537161,4363,1168,440000,Guangdong (province),5.012033,4.2205386,9.0784235,5.3857784,6.2225575,335651.47,2241037.5,1,47.240002,51.759998,0,99,0,68.070137,150.20979,.68815207,0,0,14.62245,.14977503,9,12,37,4,6,29,.95965129,.85573709,1.0486509
445300,云浮市,2005,4.324821,5.2184453,9.2554436,4364,1539,440000,Guangdong (province),5.0947385,4.2737126,9.1393862,5.4593678,6.2767854,338224.31,2253926.8,.87,49.259998,49.869999,-.13,99.129997,.13,71.787666,163.16116,.69445401,-9.3323965,21.210951,14.628184,.15006003,9,12,37,4,6,29,.96040654,.85854572,1.048005
445300,云浮市,2006,4.3911366,5.3300805,9.3569832,4365,1910,440000,Guangdong (province),5.2922692,4.3296881,9.3187265,5.6157327,6.2781682,428339.38,2268366.5,.69,50.16,49.150002,-.18000001,99.309998,.18000001,75.920601,198.79402,.7236383,-13.665709,35.782925,14.63457,.18883164,9,12,37,4,6,29,.9611572,.86126161,1.0473806
445300,云浮市,2007,4.4571352,5.4409337,9.4578562,4366,2281,440000,Guangdong (province),5.3943787,4.4281998,9.4090118,5.7168493,6.2934999,455451.91,2282511.3,.55000001,49.09,50.360001,-.14,99.449997,.14,83.780457,220.16531,.72435725,-11.729264,30.823145,14.640787,.19953983,9,12,37,4,6,29,.96190733,.86388338,1.0467761
445300,云浮市,2008,4.5224404,5.5503645,9.5574875,4367,2652,440000,Guangdong (province),5.5392179,4.5031176,9.5440931,5.8428984,6.2928152,462560.53,2296627,.54000002,48.450001,51.02,-.0099999998,99.470001,.02,90.298203,254.47891,.73809689,-.902982,5.0895782,14.646952,.20140864,9,12,37,4,6,29,.96266264,.86641306,1.0461898
